"benchmark","item_id","topic","problem","gold_answer","prompt_id","prompt_family","prompt_template","prompt_text","difficulty","source"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P40_transform_problem","F04_strategy_search","Solve the problem. If useful, transform it into an equivalent simpler problem before solving. End with \boxed{...}.

Problem:
{problem}","Solve the problem. If useful, transform it into an equivalent simpler problem before solving. End with \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P41_symmetry_search","F04_strategy_search","Solve the problem. Look for symmetry or a natural normalization that simplifies the argument. End with \boxed{...}.

Problem:
{problem}","Solve the problem. Look for symmetry or a natural normalization that simplifies the argument. End with \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P42_extreme_principle","F04_strategy_search","Solve the problem. Consider whether an extremal argument, bounding idea, or monotonicity principle is useful. End with \boxed{...}.

Problem:
{problem}","Solve the problem. Consider whether an extremal argument, bounding idea, or monotonicity principle is useful. End with \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P43_auxiliary_object","F04_strategy_search","Solve the problem. Introduce an auxiliary variable, construction, or reformulation if it simplifies the reasoning. End with \boxed{...}.

Problem:
{problem}","Solve the problem. Introduce an auxiliary variable, construction, or reformulation if it simplifies the reasoning. End with \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P44_multiple_strategies","F04_strategy_search","Solve the problem. Briefly choose among possible strategies, then execute the most efficient one. End with \boxed{...}.

Problem:
{problem}","Solve the problem. Briefly choose among possible strategies, then execute the most efficient one. End with \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P09_competition","F05_solution_structure","Solve this as a mathematics competition problem. Present a clear competition-style argument. End with the final answer in the form \boxed{...}.

Problem:
{problem}","Solve this as a mathematics competition problem. Present a clear competition-style argument. End with the final answer in the form \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P12_no_guessing","F05_solution_structure","Solve the problem without guessing. Derive the result logically from the given information. End with exactly one final answer in the form \boxed{...}.

Problem:
{problem}","Solve the problem without guessing. Derive the result logically from the given information. End with exactly one final answer in the form \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P15_cases","F05_solution_structure","Solve the problem. Use case analysis if the problem has different possible configurations. Make sure all cases are covered. End with \boxed{...}.

Problem:
{problem}","Solve the problem. Use case analysis if the problem has different possible configurations. Make sure all cases are covered. End with \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P17_constructive","F05_solution_structure","Solve the problem constructively where appropriate. Show how the answer is obtained, not just why it is plausible. End with the final answer in the form \boxed{...}.

Problem:
{problem}","Solve the problem constructively where appropriate. Show how the answer is obtained, not just why it is plausible. End with the final answer in the form \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P45_case_complete","F05_solution_structure","Solve the problem with a complete case split if needed. Clearly state why the cases exhaust all possibilities. End with \boxed{...}.

Problem:
{problem}","Solve the problem with a complete case split if needed. Clearly state why the cases exhaust all possibilities. End with \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P46_construct_and_prove","F05_solution_structure","Solve the problem by constructing a candidate answer and proving it works. Also justify that no other answer is possible if required. End with \boxed{...}.

Problem:
{problem}","Solve the problem by constructing a candidate answer and proving it works. Also justify that no other answer is possible if required. End with \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P47_olympiad_clean","F05_solution_structure","Give a clean olympiad-style solution. Organize the argument into logical steps and avoid unsupported jumps. End with \boxed{...}.

Problem:
{problem}","Give a clean olympiad-style solution. Organize the argument into logical steps and avoid unsupported jumps. End with \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P48_counting_structure","F05_solution_structure","Solve the problem by carefully organizing the relevant objects or cases. Avoid overcounting, missing cases, or unjustified assumptions. End with \boxed{...}.

Problem:
{problem}","Solve the problem by carefully organizing the relevant objects or cases. Avoid overcounting, missing cases, or unjustified assumptions. End with \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P49_proof_of_optimality","F05_solution_structure","Solve the problem. If the problem asks for an extremal value or construction, prove both achievability and optimality. End with \boxed{...}.

Problem:
{problem}","Solve the problem. If the problem asks for an extremal value or construction, prove both achievability and optimality. End with \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0272","Algebra","A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","\frac{7}{5}","P50_complete_argument","F05_solution_structure","Provide a complete mathematical argument from the assumptions to the final answer. Make sure the solution is self-contained. End with \boxed{...}.

Problem:
{problem}","Provide a complete mathematical argument from the assumptions to the final answer. Make sure the solution is self-contained. End with \boxed{...}.

Problem:
A list $a_{1}, a_{2}, a_{3}, a_{4}$ of rational numbers is defined so that if one term is equal to $r$, then the next term is equal to $1+\frac{1}{1+r}$. For example, if $a_{3}=\frac{41}{29}$, then $a_{4}=1+\frac{1}{1+(41 / 29)}=\frac{99}{70}$. If $a_{3}=\frac{41}{29}$, what is the value of $a_{1} ?$","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P01_direct","F01_output_control","Solve the following mathematics problem. Give the final answer in the form \boxed{...}.

Problem:
{problem}","Solve the following mathematics problem. Give the final answer in the form \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P06_answer_only","F01_output_control","Solve the problem. Return only the final answer in the form \boxed{...}. Do not include any explanation.

Problem:
{problem}","Solve the problem. Return only the final answer in the form \boxed{...}. Do not include any explanation.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P19_minimal_formal","F01_output_control","Provide a mathematically valid solution with minimal prose. Use equations and concise justification. End with \boxed{...}.

Problem:
{problem}","Provide a mathematically valid solution with minimal prose. Use equations and concise justification. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P20_final_line_strict","F01_output_control","Solve the problem. The final line of your response must contain only the final answer in the form \boxed{...}.

Problem:
{problem}","Solve the problem. The final line of your response must contain only the final answer in the form \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P21_boxed_only_after_reasoning","F01_output_control","Solve the problem. You may show brief reasoning, but the final answer must appear exactly once in the form \boxed{...}.

Problem:
{problem}","Solve the problem. You may show brief reasoning, but the final answer must appear exactly once in the form \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P22_no_extra_final_text","F01_output_control","Solve the problem. After the solution, write a final line containing only \boxed{...}, with no extra words.

Problem:
{problem}","Solve the problem. After the solution, write a final line containing only \boxed{...}, with no extra words.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P23_extractable_answer","F01_output_control","Solve the problem and make the final answer easy to extract. Use the exact format Final answer: \boxed{...}.

Problem:
{problem}","Solve the problem and make the final answer easy to extract. Use the exact format Final answer: \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P24_single_box","F01_output_control","Solve the mathematics problem. Use exactly one boxed expression for the final answer and do not box intermediate results.

Problem:
{problem}","Solve the mathematics problem. Use exactly one boxed expression for the final answer and do not box intermediate results.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P25_answer_format_first","F01_output_control","Solve the problem. Before finishing, ensure the answer is simplified and written as \boxed{...}.

Problem:
{problem}","Solve the problem. Before finishing, ensure the answer is simplified and written as \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P26_strict_output_contract","F01_output_control","Solve the problem under this output contract: reasoning is allowed, but the response must end with exactly one line: \boxed{...}.

Problem:
{problem}","Solve the problem under this output contract: reasoning is allowed, but the response must end with exactly one line: \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P02_concise","F02_reasoning_depth","Solve the problem with concise reasoning. Avoid unnecessary explanation. End with exactly one final answer in the form \boxed{...}.

Problem:
{problem}","Solve the problem with concise reasoning. Avoid unnecessary explanation. End with exactly one final answer in the form \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P03_step_by_step","F02_reasoning_depth","Solve the following olympiad-style mathematics problem step by step. Show the main reasoning clearly. End with \boxed{...}.

Problem:
{problem}","Solve the following olympiad-style mathematics problem step by step. Show the main reasoning clearly. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P04_formal","F02_reasoning_depth","Write a rigorous olympiad-style solution. Justify each nontrivial step. End with the final answer in the form \boxed{...}.

Problem:
{problem}","Write a rigorous olympiad-style solution. Justify each nontrivial step. End with the final answer in the form \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
