"method","raw_method","benchmark","model_key","mask_type","budget","requested_budget","effective_budget","budget_repaired","mask_id","source_result_file","score_rule","n_prompts","n_obs","n_test","n_total","mean_true","mean_pred","mean_abs_error","prompt_mae","prompt_rmse","w1","q25_true","q25_pred","q25_abs_error","q50_true","q50_pred","q50_abs_error","q75_true","q75_pred","q75_abs_error","true_sd","pred_sd","sd_abs_error","true_min","pred_min","min_abs_error","true_max","pred_max","max_abs_error","train_log_loss","train_brier","test_log_loss","test_brier","converged","max_rhat","min_ess","min_ess_bulk","connected","avg_ci95_low","avg_post_median","avg_ci95_high","cover_avg","avg_ci95_width","sd_ci95_low","sd_post_median","sd_ci95_high","cover_sd","sd_ci95_width","min_ci95_low","min_post_median","min_ci95_high","cover_min","min_ci95_width","q25_ci95_low","q25_post_median","q25_ci95_high","cover_q25","q25_ci95_width","q50_ci95_low","q50_post_median","q50_ci95_high","cover_q50","q50_ci95_width","q75_ci95_low","q75_post_median","q75_ci95_high","cover_q75","q75_ci95_width","max_ci95_low","max_post_median","max_ci95_high","cover_max","max_ci95_width","requested_budget_round","effective_budget_round"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","1","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.6907701344780607","0.0015701344780606474","0.07520956693851061","0.09277767880215303","0.04860619866721576","0.66","0.6050747918927769","0.05492520810722312","0.7","0.7023362343868774","0.002336234386877467","0.71","0.7499977383078439","0.03999773830784392","0.03746236206419145","0.09766117551965574","0.06019881345546429","0.61","0.5162340860767636","0.09376591392323641","0.8","0.8980458497544994","0.09804584975449937","0.12503977767410054","0.04009054008982317","1.0541290294023937","0.1265944125785075","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","2","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.7068466356850874","0.017646635685087397","0.1075039127167639","0.15504031822354603","0.07770592427238626","0.66","0.6366422415069559","0.023357758493044112","0.7","0.7137278895011545","0.013727889501154555","0.71","0.8196513949429617","0.10965139494296172","0.03746236206419145","0.153697162561318","0.11623480049712653","0.61","0.03009333966168473","0.5799066603383153","0.8","0.9730156246633541","0.17301562466335407","0.10233283825776858","0.03402930070806315","2.0095319666127223","0.17094470667270564","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","3","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.6911997132470984","0.001999713247098356","0.09790228592312243","0.13843152051496527","0.06379809193201731","0.66","0.6417519802645844","0.018248019735415677","0.7","0.6878034329359844","0.012196567064015507","0.71","0.773175699321819","0.06317569932181899","0.03746236206419145","0.1381220897304973","0.10065972766630585","0.61","0.11442055262245214","0.49557944737754783","0.8","0.9851467856561145","0.18514678565611442","0.11561287373589636","0.0373229780544275","1.774767092235101","0.16534369269420954","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","4","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.6411823468159106","0.04801765318408946","0.12477600776250743","0.19598664192872864","0.09861923337309848","0.66","0.6296182992309843","0.030381700769015696","0.7","0.6757719318478924","0.02422806815210754","0.71","0.7211681976298933","0.011168197629893295","0.03746236206419145","0.19414477655081552","0.15668241448662407","0.61","0.06020267023213402","0.549797329767866","0.8","0.9642288945970282","0.16422889459702816","0.02497475927736467","0.008284397122852966","2.9330374309894127","0.20304022193994997","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","5","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.6854061452553349","0.0037938547446650928","0.0917263258583008","0.12035451737709187","0.07043007257777983","0.66","0.5999930288348376","0.060006971165162404","0.7","0.6856003674441555","0.014399632555844422","0.71","0.7773349230989095","0.06733492309890954","0.03746236206419145","0.12811719613142356","0.0906548340672321","0.61","0.3442708695558111","0.2657291304441889","0.8","0.9240654673328805","0.12406546733288049","0.12339896017746187","0.04014890789381037","1.6466667837170257","0.16662737415836604","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","6","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.7170837398251965","0.02788373982519643","0.10550261761478649","0.14147173851996211","0.07708151872166624","0.66","0.6804738232411905","0.020473823241190514","0.7","0.7203147799157431","0.020314779915743153","0.71","0.792425816506251","0.08242581650625103","0.03746236206419145","0.14748373414965332","0.11002137208546187","0.61","0.026535031730904587","0.5834649682690954","0.8","0.9693047562049399","0.1693047562049399","0.06950033467636794","0.02152458732148167","1.9488774060014664","0.16224917950457896","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","7","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.7154001803853379","0.02620018038533789","0.07594226584762766","0.09233955981788647","0.04599874804007314","0.66","0.647157809156901","0.01284219084309901","0.7","0.7105534564773535","0.010553456477353507","0.71","0.7904261336201861","0.08042613362018614","0.03746236206419145","0.08752311465610922","0.05006075259191777","0.61","0.53931824940996","0.07068175059004","0.8","0.9029034758127034","0.10290347581270332","0.1117515285054493","0.0378738369355365","1.5721407815551454","0.1420482870259855","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","8","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.6816446755076581","0.007555324492341975","0.08456438347806104","0.11575372782778344","0.060973314821690536","0.66","0.6177385550851789","0.04226144491482109","0.7","0.6782558239123517","0.021744176087648226","0.71","0.7472631166906897","0.03726311669068971","0.03746236206419145","0.12835145891148578","0.09088909684729432","0.61","0.1636989176978999","0.4463010823021001","0.8","0.9947103980866149","0.19471039808661483","0.08156702827452002","0.025531224356093146","1.5637669019958667","0.15124110769527824","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","9","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.6660051457626895","0.02319485423731049","0.09691955774372346","0.12499511462091258","0.08098922083308022","0.66","0.6000632871230098","0.059936712876990206","0.7","0.6592809868296251","0.04071901317037485","0.71","0.758157102589784","0.04815710258978401","0.03746236206419145","0.13736188275477307","0.09989952069058161","0.61","0.1789368559471281","0.4310631440528719","0.8","0.8847227038205229","0.08472270382052283","0.113961048827563","0.03828341593223546","1.8024943218939213","0.16385301775352254","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","10","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.6916688889584226","0.002468888958422566","0.07792535431947317","0.10273936653729547","0.0529731103501149","0.66","0.6533696155544736","0.006630384445526438","0.7","0.6966541607546094","0.0033458392453905583","0.71","0.7678852281622786","0.05788522816227859","0.03746236206419145","0.11562097408401042","0.07815861201981897","0.61","0.20831247590060514","0.40168752409939484","0.8","0.8431626955236201","0.043162695523620065","0.1208552171596548","0.04068907727646041","1.4924814786281126","0.14142712922039374","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","11","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.7021992734948246","0.012999273494824548","0.08073962060202033","0.1088518471577293","0.057284027710989935","0.66","0.6376833111153358","0.022316688884664204","0.7","0.7113148876799271","0.011314887679927166","0.71","0.7805038341925578","0.07050383419255779","0.03746236206419145","0.11439056080789867","0.07692819874370721","0.61","0.27451246880566216","0.33548753119433783","0.8","0.9684350261957038","0.16843502619570372","0.10026241158643029","0.033029509359331605","1.8371732211417426","0.15430073046140322","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","12","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.6717966801092052","0.0174033198907948","0.08900623528152121","0.12353079800904478","0.06761835765408376","0.66","0.5990454840858398","0.060954515914160234","0.7","0.6860461205750128","0.013953879424987159","0.71","0.7757786710842055","0.06577867108420554","0.03746236206419145","0.1366722106673147","0.09920984860312324","0.61","0.2334401030177274","0.37655989698227255","0.8","0.9141645028891416","0.1141645028891416","0.08483378203282611","0.02749312069280014","1.7894952855031059","0.15469061183656926","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","13","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.7016537191819077","0.01245371918190763","0.08459891173106385","0.10231201197784884","0.05784611958569077","0.66","0.624997389310868","0.03500261068913202","0.7","0.7185537433769642","0.01855374337696425","0.71","0.7700555723654762","0.060055572365476206","0.03746236206419145","0.10420699697953774","0.0667446349153463","0.61","0.445134882114331","0.164865117885669","0.8","0.9078438936993543","0.10784389369935421","0.07975194172908084","0.025185343639116817","2.0383075771063384","0.15793673935917507","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","14","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.6828388033609301","0.006361196639069977","0.09999634453580515","0.13494780420690602","0.07896873242124777","0.66","0.5913310307045394","0.06866896929546062","0.7","0.6841732470931621","0.015826752906837882","0.71","0.797569227834213","0.08756922783421306","0.03746236206419145","0.14225465069621418","0.10479228863202272","0.61","0.2452012921729636","0.3647987078270364","0.8","0.9368392386940306","0.13683923869403058","0.07093023983699251","0.023392140315382372","2.087739117573647","0.16765221569075098","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","15","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.6909385605678285","0.0017385605678285065","0.08052383877350451","0.09988972834883325","0.056354296034875524","0.66","0.6289864289709409","0.031013571029059106","0.7","0.679818996766215","0.02018100323378491","0.71","0.7707266388369085","0.06072663883690854","0.03746236206419145","0.10254631746962725","0.0650839554054358","0.61","0.48860890619515357","0.12139109380484642","0.8","0.9528198046867142","0.1528198046867142","0.07836033527806967","0.023135248149968334","1.8254424584381594","0.14465984979280896","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","16","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.7071187989710116","0.017918798971011562","0.0695991258260165","0.09932991854644457","0.053888634779252646","0.66","0.6292978009763642","0.0307021990236358","0.7","0.688347170394493","0.011652829605506954","0.71","0.7782790670970243","0.06827906709702436","0.03746236206419145","0.1052623623792629","0.06780000031507144","0.61","0.4229414670505885","0.1870585329494115","0.8","0.9332452773972436","0.13324527739724357","0.08756302349380575","0.02945230549098912","1.577344839399204","0.14894729143144048","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","17","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.7112165222473267","0.022016522247326642","0.08824860949321298","0.11495291691032831","0.06702146839598269","0.66","0.6600932140661562","9.321406615614425e-05","0.7","0.7172634951015042","0.017263495101504267","0.71","0.8287028696646987","0.11870286966469878","0.03746236206419145","0.12363089808994068","0.08616853602574923","0.61","0.23001083051729077","0.3799891694827092","0.8","0.8730271810774818","0.07302718107748174","0.08854418172635534","0.028696960313300053","1.589415180265715","0.14026350344256813","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","18","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.708988272105872","0.019788272105871973","0.09575431850710141","0.118626111988636","0.0622446197969075","0.66","0.6280724481893928","0.031927551810607246","0.7","0.7000661014392989","6.610143929897117e-05","0.71","0.7850196342861829","0.07501963428618297","0.03746236206419145","0.11546601869970484","0.0780036566355134","0.61","0.4501144252009255","0.1598855747990745","0.8","0.9995149073210381","0.19951490732103805","0.09274642631104214","0.02731832431350375","1.5835811111418912","0.14810004541882765","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","19","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","500","4500","5000","0.6892","0.6778430769033527","0.011356923096647376","0.08257997903158383","0.10942491552502086","0.05914932801328623","0.66","0.6358304018441787","0.024169598155821315","0.7","0.6794611666578463","0.020538833342153673","0.71","0.742694715786579","0.03269471578657901","0.03746236206419145","0.11862667203567187","0.08116430997148041","0.61","0.3579181138058953","0.2520818861941047","0.8","0.9307143449734246","0.1307143449734246","0.10166235806340083","0.03447179411443375","1.6484557260808357","0.14589246606502673","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","0","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.6941048609984662","0.0049048609984662095","0.05250948807054466","0.06583669351676663","0.029428795086846257","0.66","0.6412936927134","0.018706307286600055","0.7","0.6919179389048233","0.008082061095176618","0.71","0.7435880131880819","0.03358801318808191","0.03746236206419145","0.0757673013989529","0.038304939334761444","0.61","0.4797769150405425","0.1302230849594575","0.8","0.859619966141613","0.05961996614161291","0.16678433155608718","0.05371083264040575","0.6137845277910892","0.10232216245603303","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","1","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.6918825666574645","0.002682566657464469","0.06837439736495936","0.09045463691376406","0.0434524270656679","0.66","0.6347618896400564","0.02523811035994361","0.7","0.6865334948024117","0.013466505197588297","0.71","0.7516101786848749","0.04161017868487493","0.03746236206419145","0.0936662065293067","0.05620384446511525","0.61","0.4800734793365627","0.1299265206634373","0.8","0.892910263350241","0.092910263350241","0.1611854664808042","0.052353156168119766","0.6859625516014071","0.11687774258691688","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","2","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.6841250594979051","0.0050749405020948934","0.0577032952474358","0.07187817437039463","0.03659999658216625","0.66","0.6359444339214861","0.02405556607851389","0.7","0.6894955641787146","0.010504435821285352","0.71","0.738475965116373","0.02847596511637307","0.03746236206419145","0.08389222230118384","0.046429860236992394","0.61","0.4599964577416463","0.15000354225835366","0.8","0.86021342326528","0.06021342326528001","0.16027755294181031","0.051588718678954384","0.5858833465659963","0.10442720876037527","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","3","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.6883947766493368","0.0008052233506632422","0.0422099622406223","0.05225738625175751","0.024634425354273525","0.66","0.6426777668249002","0.017322233175099844","0.7","0.6762902008120385","0.023709799187961456","0.71","0.7435375838028933","0.03353758380289329","0.03746236206419145","0.06391244687518811","0.026450084810996664","0.61","0.5789329851655389","0.03106701483446106","0.8","0.8866429636213347","0.08664296362133461","0.19218752430102934","0.06268129972108023","0.455914160967348","0.09383150828750306","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","4","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.6898993937280801","0.0006993937280800333","0.04849969153782703","0.06368592727338111","0.03033229323909679","0.66","0.6520270515931205","0.007972948406879565","0.7","0.7032934228500592","0.003293422850059291","0.71","0.7398279376366448","0.02982793763664482","0.03746236206419145","0.07644348942974716","0.03898112736555571","0.61","0.5053615240667798","0.10463847593322018","0.8","0.8540621379487345","0.05406213794873449","0.20220814583024327","0.06448912071481791","0.3586083238468923","0.09410000120530146","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","5","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.6837109208113921","0.00548907918860797","0.05860494015757764","0.09574730803523329","0.04741314495477502","0.66","0.6388671495690204","0.021132850430979677","0.7","0.7013364420260946","0.0013364420260946197","0.71","0.7521743364449789","0.04217433644497892","0.03746236206419145","0.11679953681902902","0.07933717475483756","0.61","0.09540687804604443","0.5145931219539556","0.8","0.8329913237323519","0.03299132373235181","0.15581827255898395","0.049260630988048004","0.5569082331759981","0.11111067634254262","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","6","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.6874455400282171","0.001754459971782918","0.05210396830372782","0.06668184499218692","0.03236147177860003","0.66","0.6376746667275274","0.02232533327247266","0.7","0.6921620001436153","0.00783799985638467","0.71","0.7452399526695487","0.03523995266954871","0.03746236206419145","0.07930152975633176","0.04183916769214031","0.61","0.44836756915127013","0.16163243084872986","0.8","0.8485884213401303","0.048588421340130306","0.17487306649555456","0.05582843422124088","0.469048058267964","0.09936063625281735","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","7","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.6954364647993428","0.006236464799342811","0.0540552502940879","0.07080845169794003","0.031777400100713005","0.66","0.6424465651867258","0.017553434813274205","0.7","0.693640309112841","0.006359690887158931","0.71","0.7476128165319893","0.037612816531989335","0.03746236206419145","0.07654817862988074","0.03908581656568929","0.61","0.5400288783724857","0.06997112162751429","0.8","0.8699823318625645","0.06998233186256442","0.17432923473735154","0.056546361110415236","0.5339002035143927","0.10346547058738786","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","8","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.679617290682154","0.009582709317845994","0.05300475937280996","0.07088327073780017","0.032491400593631065","0.66","0.6266861487620846","0.033313851237915415","0.7","0.6748634107177209","0.02513658928227902","0.71","0.7346423539857939","0.024642353985793952","0.03746236206419145","0.07670518478557198","0.03924282272138053","0.61","0.4391373629027646","0.17086263709723537","0.8","0.8494063095568991","0.049406309556899064","0.18284760042948864","0.058655882177932425","0.620968075848334","0.10464890034888188","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","9","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.6764431133705533","0.01275688662944674","0.042610005946437685","0.06000679665176332","0.027400073163237927","0.66","0.641402986482871","0.018597013517129057","0.7","0.6781466400392729","0.021853359960727015","0.71","0.723178599550797","0.013178599550797032","0.03746236206419145","0.07038994899084382","0.03292758692665237","0.61","0.46987193797008386","0.14012806202991612","0.8","0.8200853347382404","0.020085334738240368","0.17301735014136232","0.05719455308975724","0.5870616836293874","0.09982542975019343","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","10","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.6798739487582283","0.009326051241771771","0.045544984948412026","0.056509305296351904","0.026003642805031958","0.66","0.6365109758372867","0.023489024162713368","0.7","0.6718998244309041","0.02810017556909583","0.71","0.7187097430781628","0.008709743078162857","0.03746236206419145","0.06430126123540876","0.02683889917121731","0.61","0.5426930588695366","0.06730694113046343","0.8","0.8601510615044251","0.06015106150442506","0.18380737998881033","0.05948560869662798","0.4730325490659027","0.09369120981981205","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","11","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.6815751522997248","0.007624847700275272","0.05220598252350255","0.0651027771599749","0.02556382416031025","0.66","0.6429677634721043","0.01703223652789576","0.7","0.6822739753741957","0.017726024625804304","0.71","0.7139849684762096","0.0039849684762096604","0.03746236206419145","0.06644186533983368","0.028979503275642228","0.61","0.5431001856630142","0.06689981433698577","0.8","0.8703100319549655","0.07031003195496544","0.19020368672565333","0.061955365413509704","0.42098972246701194","0.0955162893306144","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","12","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.6958806355650793","0.0066806355650792515","0.04481293489970177","0.05903062312230335","0.025342554425673652","0.66","0.6541759133927778","0.005824086607222223","0.7","0.6938750011155654","0.006124998884434518","0.71","0.7407757302575618","0.030775730257561862","0.03746236206419145","0.07008300986921283","0.03262064780502138","0.61","0.566663813233664","0.04333618676633599","0.8","0.8693850277175703","0.06938502771757027","0.19468045675827436","0.06358992325370608","0.4444641522253984","0.09579734865694217","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"pe_rasch","pe_rasch","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","13","data/runs/olym_math_deepseek_p50/recovery/pe_rasch/results/pilot_pe_rasch.pkl","observed_true_unobserved_fitted_probability_imputation","50","1000","4000","5000","0.6892","0.7027568040341605","0.013556804034160486","0.04469137779472371","0.06147263097226916","0.022412854733090234","0.66","0.6483860483217058","0.011613951678294265","0.7","0.6914624707877006","0.008537529212299333","0.71","0.7390409148574464","0.02904091485744642","0.03746236206419145","0.06793255011840647","0.030470188054215024","0.61","0.5946019861180734","0.015398013881926631","0.8","0.9540007259741159","0.15400072597411585","0.17790668565035003","0.056047814310316184","0.5037396944501994","0.09872256081873593","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
